laboratorios Laproff -  -  - Antioquia
GFB PRO 300 (CN018022)
Historial de alarmas

'Rango : 'Por tiempo:' (01-29-2025 05:47:34 ... 02-05-2025 06:47:34)
'Filtro :   usuarios = 'Todos los usuarios'  alarmas = 'Todas las alarmas'  tipos = 'Alarma entrante' 'Conf entrante.' 'Alarmas pendientes' 'Conf saliente.'

Tiempo ,Tipo de alarma,Número,Alarma
01-31-2025 07:08:39,'Alarma entrante,'41 - 3,'TEMPERATURA DE DESHUMIDIFICACIÓN (T101510) - VALOR REAL> MAX
01-31-2025 07:09:00,'Conf entrante.,'41,'TEMPERATURA DE DESHUMIDIFICACIÓN (T101510) - por linaro (Lina Rios Otalvaro)
01-31-2025 07:09:00,'Conf entrante.,'41 - 3,'TEMPERATURA DE DESHUMIDIFICACIÓN (T101510) - VALOR REAL> MAX - por linaro (Lina Rios Otalvaro)
01-31-2025 07:11:53,'Alarmas pendientes,'41 - 3,'TEMPERATURA DE DESHUMIDIFICACIÓN (T101510) - VALOR REAL> MAX
01-31-2025 07:11:53,'Alarmas pendientes,'41,'TEMPERATURA DE DESHUMIDIFICACIÓN (T101510)
01-31-2025 07:12:14,'Conf saliente.,'41 - 3,'TEMPERATURA DE DESHUMIDIFICACIÓN (T101510) - VALOR REAL> MAX - por linaro (Lina Rios Otalvaro)
01-31-2025 07:12:14,'Conf saliente.,'41,'TEMPERATURA DE DESHUMIDIFICACIÓN (T101510) - por linaro (Lina Rios Otalvaro)
01-31-2025 07:19:39,'Alarma entrante,'195,'TASA DE ASPERSIÓN (F301030)
01-31-2025 07:19:39,'Alarma entrante,'195 - 3,'TASA DE ASPERSIÓN (F301030) - VALOR REAL> MAX
01-31-2025 07:20:20,'Conf entrante.,'195 - 3,'TASA DE ASPERSIÓN (F301030) - VALOR REAL> MAX - por linaro (Lina Rios Otalvaro)
01-31-2025 07:20:20,'Conf entrante.,'195,'TASA DE ASPERSIÓN (F301030) - por linaro (Lina Rios Otalvaro)
01-31-2025 07:20:22,'Alarmas pendientes,'195 - 3,'TASA DE ASPERSIÓN (F301030) - VALOR REAL> MAX
01-31-2025 07:20:22,'Alarmas pendientes,'195,'TASA DE ASPERSIÓN (F301030)
01-31-2025 07:20:24,'Conf saliente.,'195 - 3,'TASA DE ASPERSIÓN (F301030) - VALOR REAL> MAX - por linaro (Lina Rios Otalvaro)
01-31-2025 07:20:24,'Conf saliente.,'195,'TASA DE ASPERSIÓN (F301030) - por linaro (Lina Rios Otalvaro)
01-31-2025 07:24:02,'Alarma entrante,'167,'PRESIÓN DE SUMINISTRO DE AIRE COMPRIMIDO (P000030)
01-31-2025 07:24:02,'Alarma entrante,'167 - 1,'PRESIÓN DE SUMINISTRO DE AIRE COMPRIMIDO (P000030) - VALOR REAL <MIN
01-31-2025 07:24:20,'Conf entrante.,'167 - 1,'PRESIÓN DE SUMINISTRO DE AIRE COMPRIMIDO (P000030) - VALOR REAL <MIN - por linaro (Lina Rios Otalvaro)
01-31-2025 07:24:20,'Conf entrante.,'167,'PRESIÓN DE SUMINISTRO DE AIRE COMPRIMIDO (P000030) - por linaro (Lina Rios Otalvaro)
01-31-2025 07:24:22,'Alarmas pendientes,'167,'PRESIÓN DE SUMINISTRO DE AIRE COMPRIMIDO (P000030)
01-31-2025 07:24:22,'Alarmas pendientes,'167 - 1,'PRESIÓN DE SUMINISTRO DE AIRE COMPRIMIDO (P000030) - VALOR REAL <MIN
01-31-2025 07:24:24,'Conf saliente.,'167,'PRESIÓN DE SUMINISTRO DE AIRE COMPRIMIDO (P000030) - por linaro (Lina Rios Otalvaro)
01-31-2025 07:24:24,'Conf saliente.,'167 - 1,'PRESIÓN DE SUMINISTRO DE AIRE COMPRIMIDO (P000030) - VALOR REAL <MIN - por linaro (Lina Rios Otalvaro)
01-31-2025 07:24:39,'Alarma entrante,'167 - 1,'PRESIÓN DE SUMINISTRO DE AIRE COMPRIMIDO (P000030) - VALOR REAL <MIN
01-31-2025 07:24:39,'Alarma entrante,'167,'PRESIÓN DE SUMINISTRO DE AIRE COMPRIMIDO (P000030)
01-31-2025 07:24:55,'Conf entrante.,'167,'PRESIÓN DE SUMINISTRO DE AIRE COMPRIMIDO (P000030) - por linaro (Lina Rios Otalvaro)
01-31-2025 07:24:55,'Conf entrante.,'167 - 1,'PRESIÓN DE SUMINISTRO DE AIRE COMPRIMIDO (P000030) - VALOR REAL <MIN - por linaro (Lina Rios Otalvaro)
01-31-2025 07:24:57,'Alarmas pendientes,'167,'PRESIÓN DE SUMINISTRO DE AIRE COMPRIMIDO (P000030)
01-31-2025 07:24:57,'Alarmas pendientes,'167 - 1,'PRESIÓN DE SUMINISTRO DE AIRE COMPRIMIDO (P000030) - VALOR REAL <MIN
01-31-2025 07:24:58,'Conf saliente.,'167 - 1,'PRESIÓN DE SUMINISTRO DE AIRE COMPRIMIDO (P000030) - VALOR REAL <MIN - por linaro (Lina Rios Otalvaro)
01-31-2025 07:24:58,'Conf saliente.,'167,'PRESIÓN DE SUMINISTRO DE AIRE COMPRIMIDO (P000030) - por linaro (Lina Rios Otalvaro)
01-31-2025 07:25:19,'Alarma entrante,'167,'PRESIÓN DE SUMINISTRO DE AIRE COMPRIMIDO (P000030)
01-31-2025 07:25:19,'Alarma entrante,'167 - 1,'PRESIÓN DE SUMINISTRO DE AIRE COMPRIMIDO (P000030) - VALOR REAL <MIN
01-31-2025 07:25:51,'Conf entrante.,'167,'PRESIÓN DE SUMINISTRO DE AIRE COMPRIMIDO (P000030) - por linaro (Lina Rios Otalvaro)
01-31-2025 07:25:51,'Conf entrante.,'167 - 1,'PRESIÓN DE SUMINISTRO DE AIRE COMPRIMIDO (P000030) - VALOR REAL <MIN - por linaro (Lina Rios Otalvaro)
01-31-2025 07:25:53,'Alarmas pendientes,'167,'PRESIÓN DE SUMINISTRO DE AIRE COMPRIMIDO (P000030)
01-31-2025 07:25:53,'Alarmas pendientes,'167 - 1,'PRESIÓN DE SUMINISTRO DE AIRE COMPRIMIDO (P000030) - VALOR REAL <MIN
01-31-2025 07:25:54,'Conf saliente.,'167 - 1,'PRESIÓN DE SUMINISTRO DE AIRE COMPRIMIDO (P000030) - VALOR REAL <MIN - por linaro (Lina Rios Otalvaro)
01-31-2025 07:25:54,'Conf saliente.,'167,'PRESIÓN DE SUMINISTRO DE AIRE COMPRIMIDO (P000030) - por linaro (Lina Rios Otalvaro)
01-31-2025 07:46:34,'Alarma entrante,'165,'SUMINISTRO 2
01-31-2025 07:46:34,'Alarma entrante,'165 - 1,'SUMINISTRO 2 - PARADA DE EMERGENCIA ACTIVADA
01-31-2025 07:47:14,'Conf entrante.,'165,'SUMINISTRO 2 - por linaro (Lina Rios Otalvaro)
01-31-2025 07:47:14,'Conf entrante.,'165 - 1,'SUMINISTRO 2 - PARADA DE EMERGENCIA ACTIVADA - por linaro (Lina Rios Otalvaro)
01-31-2025 07:47:16,'Alarmas pendientes,'165 - 1,'SUMINISTRO 2 - PARADA DE EMERGENCIA ACTIVADA
01-31-2025 07:47:16,'Alarmas pendientes,'165,'SUMINISTRO 2
01-31-2025 07:47:21,'Conf saliente.,'165 - 1,'SUMINISTRO 2 - PARADA DE EMERGENCIA ACTIVADA - por linaro (Lina Rios Otalvaro)
01-31-2025 07:47:21,'Conf saliente.,'165,'SUMINISTRO 2 - por linaro (Lina Rios Otalvaro)
01-31-2025 07:51:20,'Alarma entrante,'173,'MEDIDA DE HUMEDAD DE PRODUCTO
01-31-2025 07:51:20,'Alarma entrante,'173 - 4,'MEDIDA DE HUMEDAD DE PRODUCTO - ERROR EN NÚMERO DE PRODUCTO
01-31-2025 07:51:24,'Conf entrante.,'173 - 4,'MEDIDA DE HUMEDAD DE PRODUCTO - ERROR EN NÚMERO DE PRODUCTO - por linaro (Lina Rios Otalvaro)
01-31-2025 07:51:24,'Conf entrante.,'173,'MEDIDA DE HUMEDAD DE PRODUCTO - por linaro (Lina Rios Otalvaro)
01-31-2025 07:51:39,'Alarmas pendientes,'173 - 4,'MEDIDA DE HUMEDAD DE PRODUCTO - ERROR EN NÚMERO DE PRODUCTO
01-31-2025 07:51:39,'Alarmas pendientes,'173,'MEDIDA DE HUMEDAD DE PRODUCTO
01-31-2025 07:51:55,'Conf saliente.,'173 - 4,'MEDIDA DE HUMEDAD DE PRODUCTO - ERROR EN NÚMERO DE PRODUCTO - por linaro (Lina Rios Otalvaro)
01-31-2025 07:51:55,'Conf saliente.,'173,'MEDIDA DE HUMEDAD DE PRODUCTO - por linaro (Lina Rios Otalvaro)
01-31-2025 09:27:15,'Alarma entrante,'214,'PRESIÓN DE AIRE ATOMIZANTE (P301510)
01-31-2025 09:27:15,'Alarma entrante,'214 - 7,'PRESIÓN DE AIRE ATOMIZANTE (P301510) - CABLE ROTO
01-31-2025 10:13:41,'Alarma entrante,'167 - 1,'PRESIÓN DE SUMINISTRO DE AIRE COMPRIMIDO (P000030) - VALOR REAL <MIN
01-31-2025 10:13:41,'Alarma entrante,'167,'PRESIÓN DE SUMINISTRO DE AIRE COMPRIMIDO (P000030)
01-31-2025 11:35:26,'Conf entrante.,'214,'PRESIÓN DE AIRE ATOMIZANTE (P301510) - por paulamh (Paula Martinez Henao)
01-31-2025 11:35:26,'Conf entrante.,'214 - 7,'PRESIÓN DE AIRE ATOMIZANTE (P301510) - CABLE ROTO - por paulamh (Paula Martinez Henao)
01-31-2025 11:35:26,'Conf entrante.,'167 - 1,'PRESIÓN DE SUMINISTRO DE AIRE COMPRIMIDO (P000030) - VALOR REAL <MIN - por paulamh (Paula Martinez Henao)
01-31-2025 11:35:26,'Conf entrante.,'167,'PRESIÓN DE SUMINISTRO DE AIRE COMPRIMIDO (P000030) - por paulamh (Paula Martinez Henao)
01-31-2025 11:35:27,'Alarmas pendientes,'214 - 7,'PRESIÓN DE AIRE ATOMIZANTE (P301510) - CABLE ROTO
01-31-2025 11:35:28,'Alarmas pendientes,'214,'PRESIÓN DE AIRE ATOMIZANTE (P301510)
01-31-2025 11:35:29,'Conf saliente.,'214,'PRESIÓN DE AIRE ATOMIZANTE (P301510) - por paulamh (Paula Martinez Henao)
01-31-2025 11:35:29,'Conf saliente.,'214 - 7,'PRESIÓN DE AIRE ATOMIZANTE (P301510) - CABLE ROTO - por paulamh (Paula Martinez Henao)
01-31-2025 11:39:15,'Alarmas pendientes,'167 - 1,'PRESIÓN DE SUMINISTRO DE AIRE COMPRIMIDO (P000030) - VALOR REAL <MIN
01-31-2025 11:39:15,'Alarmas pendientes,'167,'PRESIÓN DE SUMINISTRO DE AIRE COMPRIMIDO (P000030)
01-31-2025 12:20:41,'Conf saliente.,'167,'PRESIÓN DE SUMINISTRO DE AIRE COMPRIMIDO (P000030) - por paulamh (Paula Martinez Henao)
01-31-2025 12:20:41,'Conf saliente.,'167 - 1,'PRESIÓN DE SUMINISTRO DE AIRE COMPRIMIDO (P000030) - VALOR REAL <MIN - por paulamh (Paula Martinez Henao)
01-31-2025 15:21:44,'Alarma entrante,'98 - 5,'MONITOREO ELECTROSTÁTICO (E205020 / E205040) - FALLA DE SEÑAL DE RETROALIMENTACIÓN: ENVASE DE PRODUCTO (E205020)
01-31-2025 15:21:44,'Alarma entrante,'98,'MONITOREO ELECTROSTÁTICO (E205020 / E205040)
01-31-2025 15:21:51,'Alarma entrante,'155 - 2,'VÁLVULA DE CARGA (V203010) - FALLO DE SEÑAL DE RETROALIMENTACIÓN: CERRADO
01-31-2025 15:21:51,'Alarma entrante,'155,'VÁLVULA DE CARGA (V203010)
01-31-2025 15:21:56,'Alarma entrante,'154 - 2,'VÁLVULA DE DESCARGA LATERAL (K202030) - FALLO DE SEÑAL DE RETROALIMENTACIÓN: CERRADO
01-31-2025 15:21:56,'Alarma entrante,'154,'VÁLVULA DE DESCARGA LATERAL (K202030)
01-31-2025 15:22:12,'Conf entrante.,'98 - 5,'MONITOREO ELECTROSTÁTICO (E205020 / E205040) - FALLA DE SEÑAL DE RETROALIMENTACIÓN: ENVASE DE PRODUCTO (E205020) - por juliansg (Julian Salazar Gaviria)
01-31-2025 15:22:12,'Conf entrante.,'155,'VÁLVULA DE CARGA (V203010) - por juliansg (Julian Salazar Gaviria)
01-31-2025 15:22:12,'Conf entrante.,'98,'MONITOREO ELECTROSTÁTICO (E205020 / E205040) - por juliansg (Julian Salazar Gaviria)
01-31-2025 15:22:12,'Conf entrante.,'154 - 2,'VÁLVULA DE DESCARGA LATERAL (K202030) - FALLO DE SEÑAL DE RETROALIMENTACIÓN: CERRADO - por juliansg (Julian Salazar Gaviria)
01-31-2025 15:22:12,'Conf entrante.,'154,'VÁLVULA DE DESCARGA LATERAL (K202030) - por juliansg (Julian Salazar Gaviria)
01-31-2025 15:22:12,'Conf entrante.,'155 - 2,'VÁLVULA DE CARGA (V203010) - FALLO DE SEÑAL DE RETROALIMENTACIÓN: CERRADO - por juliansg (Julian Salazar Gaviria)
01-31-2025 15:22:13,'Alarmas pendientes,'98 - 5,'MONITOREO ELECTROSTÁTICO (E205020 / E205040) - FALLA DE SEÑAL DE RETROALIMENTACIÓN: ENVASE DE PRODUCTO (E205020)
01-31-2025 15:22:14,'Alarmas pendientes,'154 - 2,'VÁLVULA DE DESCARGA LATERAL (K202030) - FALLO DE SEÑAL DE RETROALIMENTACIÓN: CERRADO
01-31-2025 15:22:14,'Alarmas pendientes,'155,'VÁLVULA DE CARGA (V203010)
01-31-2025 15:22:14,'Alarmas pendientes,'154,'VÁLVULA DE DESCARGA LATERAL (K202030)
01-31-2025 15:22:14,'Conf saliente.,'98 - 5,'MONITOREO ELECTROSTÁTICO (E205020 / E205040) - FALLA DE SEÑAL DE RETROALIMENTACIÓN: ENVASE DE PRODUCTO (E205020) - por juliansg (Julian Salazar Gaviria)
01-31-2025 15:22:14,'Alarmas pendientes,'155 - 2,'VÁLVULA DE CARGA (V203010) - FALLO DE SEÑAL DE RETROALIMENTACIÓN: CERRADO
01-31-2025 15:22:14,'Alarmas pendientes,'98,'MONITOREO ELECTROSTÁTICO (E205020 / E205040)
01-31-2025 15:49:47,'Conf saliente.,'155,'VÁLVULA DE CARGA (V203010) - por juliansg (Julian Salazar Gaviria)
01-31-2025 15:49:47,'Conf saliente.,'154 - 2,'VÁLVULA DE DESCARGA LATERAL (K202030) - FALLO DE SEÑAL DE RETROALIMENTACIÓN: CERRADO - por juliansg (Julian Salazar Gaviria)
01-31-2025 15:49:47,'Conf saliente.,'154,'VÁLVULA DE DESCARGA LATERAL (K202030) - por juliansg (Julian Salazar Gaviria)
01-31-2025 15:49:47,'Conf saliente.,'98,'MONITOREO ELECTROSTÁTICO (E205020 / E205040) - por juliansg (Julian Salazar Gaviria)
01-31-2025 15:49:47,'Conf saliente.,'155 - 2,'VÁLVULA DE CARGA (V203010) - FALLO DE SEÑAL DE RETROALIMENTACIÓN: CERRADO - por juliansg (Julian Salazar Gaviria)
01-31-2025 19:16:49,'Alarma entrante,'171,'VÁLVULA DE ENTRADA DE PRODUCTO DE PCS (V600520)
01-31-2025 19:16:49,'Alarma entrante,'171 - 3,'VÁLVULA DE ENTRADA DE PRODUCTO DE PCS (V600520) - ALM_1713
01-31-2025 19:17:16,'Conf entrante.,'171 - 3,'VÁLVULA DE ENTRADA DE PRODUCTO DE PCS (V600520) - ALM_1713 - por linaro (Lina Rios Otalvaro)
01-31-2025 19:17:16,'Conf entrante.,'171,'VÁLVULA DE ENTRADA DE PRODUCTO DE PCS (V600520) - por linaro (Lina Rios Otalvaro)
01-31-2025 19:17:18,'Alarmas pendientes,'171 - 3,'VÁLVULA DE ENTRADA DE PRODUCTO DE PCS (V600520) - ALM_1713
01-31-2025 19:17:18,'Alarmas pendientes,'171,'VÁLVULA DE ENTRADA DE PRODUCTO DE PCS (V600520)
01-31-2025 19:17:24,'Conf saliente.,'171,'VÁLVULA DE ENTRADA DE PRODUCTO DE PCS (V600520) - por linaro (Lina Rios Otalvaro)
01-31-2025 19:17:24,'Conf saliente.,'171 - 3,'VÁLVULA DE ENTRADA DE PRODUCTO DE PCS (V600520) - ALM_1713 - por linaro (Lina Rios Otalvaro)
01-31-2025 19:22:29,'Alarma entrante,'112,'SELLO DE FILTRO DE PRODUCTO (X203530)
01-31-2025 19:22:29,'Alarma entrante,'112 - 3,'SELLO DE FILTRO DE PRODUCTO (X203530) - FUGA
01-31-2025 19:22:51,'Conf entrante.,'112,'SELLO DE FILTRO DE PRODUCTO (X203530) - por linaro (Lina Rios Otalvaro)
01-31-2025 19:22:51,'Conf entrante.,'112 - 3,'SELLO DE FILTRO DE PRODUCTO (X203530) - FUGA - por linaro (Lina Rios Otalvaro)
01-31-2025 19:22:53,'Alarmas pendientes,'112 - 3,'SELLO DE FILTRO DE PRODUCTO (X203530) - FUGA
01-31-2025 19:22:53,'Alarmas pendientes,'112,'SELLO DE FILTRO DE PRODUCTO (X203530)
01-31-2025 19:22:54,'Conf saliente.,'112,'SELLO DE FILTRO DE PRODUCTO (X203530) - por linaro (Lina Rios Otalvaro)
01-31-2025 19:22:54,'Conf saliente.,'112 - 3,'SELLO DE FILTRO DE PRODUCTO (X203530) - FUGA - por linaro (Lina Rios Otalvaro)
01-31-2025 19:28:24,'Alarma entrante,'173 - 4,'MEDIDA DE HUMEDAD DE PRODUCTO - ERROR EN NÚMERO DE PRODUCTO
01-31-2025 19:28:24,'Alarma entrante,'173,'MEDIDA DE HUMEDAD DE PRODUCTO
01-31-2025 19:28:42,'Conf entrante.,'173,'MEDIDA DE HUMEDAD DE PRODUCTO - por linaro (Lina Rios Otalvaro)
01-31-2025 19:28:42,'Conf entrante.,'173 - 4,'MEDIDA DE HUMEDAD DE PRODUCTO - ERROR EN NÚMERO DE PRODUCTO - por linaro (Lina Rios Otalvaro)
01-31-2025 19:28:45,'Alarmas pendientes,'173 - 4,'MEDIDA DE HUMEDAD DE PRODUCTO - ERROR EN NÚMERO DE PRODUCTO
01-31-2025 19:28:45,'Conf saliente.,'173 - 4,'MEDIDA DE HUMEDAD DE PRODUCTO - ERROR EN NÚMERO DE PRODUCTO - por linaro (Lina Rios Otalvaro)
01-31-2025 19:28:45,'Alarmas pendientes,'173,'MEDIDA DE HUMEDAD DE PRODUCTO
01-31-2025 19:28:45,'Conf saliente.,'173,'MEDIDA DE HUMEDAD DE PRODUCTO - por linaro (Lina Rios Otalvaro)
01-31-2025 19:29:33,'Alarma entrante,'84 - 1,'FILTRO DE AIRE DE ESCAPE DP NIVEL 2 (PD121440) - VALOR REAL <MIN
01-31-2025 19:29:33,'Alarma entrante,'84,'FILTRO DE AIRE DE ESCAPE DP NIVEL 2 (PD121440)
01-31-2025 19:30:04,'Alarma entrante,'4 - 1,'DP FILTRO DE AIRE DE ENTRADA  2 (PD105120) - VALOR REAL <MIN
01-31-2025 19:30:04,'Alarma entrante,'4,'DP FILTRO DE AIRE DE ENTRADA  2 (PD105120)
01-31-2025 19:30:13,'Conf entrante.,'4 - 1,'DP FILTRO DE AIRE DE ENTRADA  2 (PD105120) - VALOR REAL <MIN - por linaro (Lina Rios Otalvaro)
01-31-2025 19:30:13,'Conf entrante.,'84,'FILTRO DE AIRE DE ESCAPE DP NIVEL 2 (PD121440) - por linaro (Lina Rios Otalvaro)
01-31-2025 19:30:13,'Conf entrante.,'84 - 1,'FILTRO DE AIRE DE ESCAPE DP NIVEL 2 (PD121440) - VALOR REAL <MIN - por linaro (Lina Rios Otalvaro)
01-31-2025 19:30:13,'Conf entrante.,'4,'DP FILTRO DE AIRE DE ENTRADA  2 (PD105120) - por linaro (Lina Rios Otalvaro)
01-31-2025 19:32:01,'Alarma entrante,'101,'TEMPERATURA DEL PRODUCTO (T202010)
01-31-2025 19:32:01,'Alarma entrante,'101 - 7,'TEMPERATURA DEL PRODUCTO (T202010) - CABLE ROTO
01-31-2025 19:33:21,'Alarmas pendientes,'4 - 1,'DP FILTRO DE AIRE DE ENTRADA  2 (PD105120) - VALOR REAL <MIN
01-31-2025 19:33:21,'Alarmas pendientes,'4,'DP FILTRO DE AIRE DE ENTRADA  2 (PD105120)
01-31-2025 19:33:21,'Alarmas pendientes,'84 - 1,'FILTRO DE AIRE DE ESCAPE DP NIVEL 2 (PD121440) - VALOR REAL <MIN
01-31-2025 19:33:21,'Alarmas pendientes,'84,'FILTRO DE AIRE DE ESCAPE DP NIVEL 2 (PD121440)
01-31-2025 19:33:29,'Conf saliente.,'84 - 1,'FILTRO DE AIRE DE ESCAPE DP NIVEL 2 (PD121440) - VALOR REAL <MIN - por linaro (Lina Rios Otalvaro)
01-31-2025 19:33:29,'Conf saliente.,'84,'FILTRO DE AIRE DE ESCAPE DP NIVEL 2 (PD121440) - por linaro (Lina Rios Otalvaro)
01-31-2025 19:33:29,'Conf saliente.,'4 - 1,'DP FILTRO DE AIRE DE ENTRADA  2 (PD105120) - VALOR REAL <MIN - por linaro (Lina Rios Otalvaro)
01-31-2025 19:33:29,'Conf saliente.,'4,'DP FILTRO DE AIRE DE ENTRADA  2 (PD105120) - por linaro (Lina Rios Otalvaro)
01-31-2025 19:34:55,'Conf entrante.,'101,'TEMPERATURA DEL PRODUCTO (T202010) - por linaro (Lina Rios Otalvaro)
01-31-2025 19:34:55,'Conf entrante.,'101 - 7,'TEMPERATURA DEL PRODUCTO (T202010) - CABLE ROTO - por linaro (Lina Rios Otalvaro)
01-31-2025 19:34:56,'Alarmas pendientes,'101 - 7,'TEMPERATURA DEL PRODUCTO (T202010) - CABLE ROTO
01-31-2025 19:34:56,'Alarmas pendientes,'101,'TEMPERATURA DEL PRODUCTO (T202010)
01-31-2025 19:35:05,'Conf saliente.,'101 - 7,'TEMPERATURA DEL PRODUCTO (T202010) - CABLE ROTO - por linaro (Lina Rios Otalvaro)
01-31-2025 19:35:05,'Conf saliente.,'101,'TEMPERATURA DEL PRODUCTO (T202010) - por linaro (Lina Rios Otalvaro)
01-31-2025 19:37:48,'Alarma entrante,'98,'MONITOREO ELECTROSTÁTICO (E205020 / E205040)
01-31-2025 19:37:48,'Alarma entrante,'98 - 5,'MONITOREO ELECTROSTÁTICO (E205020 / E205040) - FALLA DE SEÑAL DE RETROALIMENTACIÓN: ENVASE DE PRODUCTO (E205020)
01-31-2025 19:38:00,'Alarma entrante,'155 - 2,'VÁLVULA DE CARGA (V203010) - FALLO DE SEÑAL DE RETROALIMENTACIÓN: CERRADO
01-31-2025 19:38:00,'Alarma entrante,'155,'VÁLVULA DE CARGA (V203010)
01-31-2025 19:38:04,'Alarma entrante,'154,'VÁLVULA DE DESCARGA LATERAL (K202030)
01-31-2025 19:38:04,'Alarma entrante,'154 - 2,'VÁLVULA DE DESCARGA LATERAL (K202030) - FALLO DE SEÑAL DE RETROALIMENTACIÓN: CERRADO
01-31-2025 19:38:19,'Conf entrante.,'155 - 2,'VÁLVULA DE CARGA (V203010) - FALLO DE SEÑAL DE RETROALIMENTACIÓN: CERRADO - por linaro (Lina Rios Otalvaro)
01-31-2025 19:38:19,'Conf entrante.,'155,'VÁLVULA DE CARGA (V203010) - por linaro (Lina Rios Otalvaro)
01-31-2025 19:38:19,'Conf entrante.,'154,'VÁLVULA DE DESCARGA LATERAL (K202030) - por linaro (Lina Rios Otalvaro)
01-31-2025 19:38:19,'Conf entrante.,'154 - 2,'VÁLVULA DE DESCARGA LATERAL (K202030) - FALLO DE SEÑAL DE RETROALIMENTACIÓN: CERRADO - por linaro (Lina Rios Otalvaro)
01-31-2025 19:38:19,'Conf entrante.,'98,'MONITOREO ELECTROSTÁTICO (E205020 / E205040) - por linaro (Lina Rios Otalvaro)
01-31-2025 19:38:19,'Conf entrante.,'98 - 5,'MONITOREO ELECTROSTÁTICO (E205020 / E205040) - FALLA DE SEÑAL DE RETROALIMENTACIÓN: ENVASE DE PRODUCTO (E205020) - por linaro (Lina Rios Otalvaro)
01-31-2025 19:39:50,'Alarmas pendientes,'155 - 2,'VÁLVULA DE CARGA (V203010) - FALLO DE SEÑAL DE RETROALIMENTACIÓN: CERRADO
01-31-2025 19:39:50,'Alarmas pendientes,'155,'VÁLVULA DE CARGA (V203010)
01-31-2025 19:40:04,'Conf saliente.,'155,'VÁLVULA DE CARGA (V203010) - por linaro (Lina Rios Otalvaro)
01-31-2025 19:40:04,'Conf saliente.,'155 - 2,'VÁLVULA DE CARGA (V203010) - FALLO DE SEÑAL DE RETROALIMENTACIÓN: CERRADO - por linaro (Lina Rios Otalvaro)
01-31-2025 19:40:16,'Alarmas pendientes,'154,'VÁLVULA DE DESCARGA LATERAL (K202030)
01-31-2025 19:40:16,'Alarmas pendientes,'154 - 2,'VÁLVULA DE DESCARGA LATERAL (K202030) - FALLO DE SEÑAL DE RETROALIMENTACIÓN: CERRADO
01-31-2025 19:40:26,'Alarmas pendientes,'98,'MONITOREO ELECTROSTÁTICO (E205020 / E205040)
01-31-2025 19:40:26,'Alarmas pendientes,'98 - 5,'MONITOREO ELECTROSTÁTICO (E205020 / E205040) - FALLA DE SEÑAL DE RETROALIMENTACIÓN: ENVASE DE PRODUCTO (E205020)
01-31-2025 19:40:29,'Conf saliente.,'154,'VÁLVULA DE DESCARGA LATERAL (K202030) - por linaro (Lina Rios Otalvaro)
01-31-2025 19:40:29,'Conf saliente.,'154 - 2,'VÁLVULA DE DESCARGA LATERAL (K202030) - FALLO DE SEÑAL DE RETROALIMENTACIÓN: CERRADO - por linaro (Lina Rios Otalvaro)
01-31-2025 19:40:29,'Conf saliente.,'98,'MONITOREO ELECTROSTÁTICO (E205020 / E205040) - por linaro (Lina Rios Otalvaro)
01-31-2025 19:40:29,'Conf saliente.,'98 - 5,'MONITOREO ELECTROSTÁTICO (E205020 / E205040) - FALLA DE SEÑAL DE RETROALIMENTACIÓN: ENVASE DE PRODUCTO (E205020) - por linaro (Lina Rios Otalvaro)
01-31-2025 19:48:21,'Alarma entrante,'173 - 3,'MEDIDA DE HUMEDAD DE PRODUCTO - AJUSTE DE VACIO NO EXITOSO
01-31-2025 19:48:21,'Alarma entrante,'173,'MEDIDA DE HUMEDAD DE PRODUCTO
01-31-2025 19:50:05,'Alarma entrante,'173 - 4,'MEDIDA DE HUMEDAD DE PRODUCTO - ERROR EN NÚMERO DE PRODUCTO
01-31-2025 19:50:40,'Conf entrante.,'173 - 3,'MEDIDA DE HUMEDAD DE PRODUCTO - AJUSTE DE VACIO NO EXITOSO - por linaro (Lina Rios Otalvaro)
01-31-2025 19:50:40,'Conf entrante.,'173 - 4,'MEDIDA DE HUMEDAD DE PRODUCTO - ERROR EN NÚMERO DE PRODUCTO - por linaro (Lina Rios Otalvaro)
01-31-2025 19:50:40,'Conf entrante.,'173,'MEDIDA DE HUMEDAD DE PRODUCTO - por linaro (Lina Rios Otalvaro)
01-31-2025 19:50:42,'Conf saliente.,'173 - 4,'MEDIDA DE HUMEDAD DE PRODUCTO - ERROR EN NÚMERO DE PRODUCTO - por linaro (Lina Rios Otalvaro)
01-31-2025 19:50:42,'Alarmas pendientes,'173 - 4,'MEDIDA DE HUMEDAD DE PRODUCTO - ERROR EN NÚMERO DE PRODUCTO
01-31-2025 19:52:38,'Alarma entrante,'173 - 4,'MEDIDA DE HUMEDAD DE PRODUCTO - ERROR EN NÚMERO DE PRODUCTO
01-31-2025 19:53:21,'Conf entrante.,'173 - 4,'MEDIDA DE HUMEDAD DE PRODUCTO - ERROR EN NÚMERO DE PRODUCTO - por linaro (Lina Rios Otalvaro)
01-31-2025 19:53:23,'Alarmas pendientes,'173 - 4,'MEDIDA DE HUMEDAD DE PRODUCTO - ERROR EN NÚMERO DE PRODUCTO
01-31-2025 19:53:26,'Conf saliente.,'173 - 4,'MEDIDA DE HUMEDAD DE PRODUCTO - ERROR EN NÚMERO DE PRODUCTO - por linaro (Lina Rios Otalvaro)
